"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD","Quantity","QuantityToken","QtyUnit","NetWeight in KGM"
"S3","RWA","0545","Rwanda","KEN","Kenya",2021,"Import",5,39.389,83391,8,"Kg",83391
"S3","RWA","0545","Rwanda","KEN","Kenya",2022,"Export",6,121.206,39602.4,8,"Kg",39602
"S3","RWA","0545","Rwanda","KEN","Kenya",2022,"Gross Exp.",2,121.206,39602.4,8,"Kg",39602
"S3","RWA","0545","Rwanda","KEN","Kenya",2022,"Gross Imp.",1,165.727,292121,8,"Kg",292121
"S3","RWA","0545","Rwanda","KEN","Kenya",2022,"Import",5,165.727,292121,8,"Kg",292121
"S3","RWA","0545","Rwanda","NGA","Nigeria",2022,"Gross Imp.",1,0.465,200,8,"Kg",200
"S3","RWA","0545","Rwanda","NGA","Nigeria",2022,"Import",5,0.465,200,8,"Kg",200
"S3","RWA","0545","Rwanda","NLD","Netherlands",2020,"Export",6,959.803,290473,8,"Kg",290473
"S3","RWA","0545","Rwanda","NLD","Netherlands",2020,"Gross Exp.",2,959.803,290473,8,"Kg",290473
"S3","RWA","0545","Rwanda","NLD","Netherlands",2020,"Gross Imp.",1,0.027,5,8,"Kg",5
"S3","RWA","0545","Rwanda","NLD","Netherlands",2020,"Import",5,0.027,5,8,"Kg",5
"S3","RWA","0545","Rwanda","NLD","Netherlands",2021,"Export",6,791.177,204558.5,8,"Kg",204559
"S3","RWA","0545","Rwanda","NLD","Netherlands",2021,"Gross Exp.",2,791.177,204558.5,8,"Kg",204559
"S3","RWA","0545","Rwanda","NLD","Netherlands",2021,"Gross Imp.",1,0.052,10,8,"Kg",10
"S3","RWA","0545","Rwanda","NLD","Netherlands",2021,"Import",5,0.052,10,8,"Kg",10
"S3","RWA","0545","Rwanda","NLD","Netherlands",2022,"Export",6,459.683,103836,8,"Kg",103836
"S3","RWA","0545","Rwanda","NLD","Netherlands",2022,"Gross Exp.",2,459.683,103836,8,"Kg",103836
"S3","RWA","0545","Rwanda","NOR","Norway",2022,"Export",6,1.722,360.4,8,"Kg",360
"S3","RWA","0545","Rwanda","NOR","Norway",2022,"Gross Exp.",2,1.722,360.4,8,"Kg",360
"S3","RWA","0545","Rwanda","OAS","Other Asia, nes",2022,"Gross Imp.",1,0.179,10,8,"Kg",10
"S3","RWA","0545","Rwanda","OAS","Other Asia, nes",2022,"Import",5,0.179,10,8,"Kg",10
"S3","RWA","0545","Rwanda","OMN","Oman",2020,"Export",6,26.675,44000,8,"Kg",44000
"S3","RWA","0545","Rwanda","OMN","Oman",2020,"Gross Exp.",2,26.675,44000,8,"Kg",44000
"S3","RWA","0545","Rwanda","OMN","Oman",2021,"Export",6,13.322,22000,8,"Kg",22000
"S3","RWA","0545","Rwanda","OMN","Oman",2021,"Gross Exp.",2,13.322,22000,8,"Kg",22000
"S3","RWA","0545","Rwanda","PRT","Portugal",2022,"Export",6,8.635,1800,8,"Kg",1800
"S3","RWA","0545","Rwanda","PRT","Portugal",2022,"Gross Exp.",2,8.635,1800,8,"Kg",1800
"S3","RWA","0545","Rwanda","QAT","Qatar",2020,"Export",6,0.463,167.5,8,"Kg",168
"S3","RWA","0545","Rwanda","QAT","Qatar",2020,"Gross Exp.",2,0.463,167.5,8,"Kg",168
"S3","RWA","0545","Rwanda","QAT","Qatar",2021,"Export",6,2.069,652,8,"Kg",652
"S3","RWA","0545","Rwanda","QAT","Qatar",2021,"Gross Exp.",2,2.069,652,8,"Kg",652
"S3","RWA","0545","Rwanda","QAT","Qatar",2022,"Export",6,0.351,102,8,"Kg",102
"S3","RWA","0545","Rwanda","QAT","Qatar",2022,"Gross Exp.",2,0.351,102,8,"Kg",102
"S3","RWA","0545","Rwanda","SAU","Saudi Arabia",2021,"Export",6,0.001,1.75,8,"Kg",2
"S3","RWA","0545","Rwanda","SAU","Saudi Arabia",2021,"Gross Exp.",2,0.001,1.75,8,"Kg",2
"S3","RWA","0545","Rwanda","SSD","South Sudan",2021,"Export",6,1.009,5000,8,"Kg",5000
"S3","RWA","0545","Rwanda","SSD","South Sudan",2021,"Gross Exp.",2,1.009,5000,8,"Kg",5000
"S3","RWA","0545","Rwanda","SWE","Sweden",2020,"Export",6,2.575,610.5,8,"Kg",611
"S3","RWA","0545","Rwanda","SWE","Sweden",2020,"Gross Exp.",2,2.575,610.5,8,"Kg",611
"S3","RWA","0545","Rwanda","SWE","Sweden",2021,"Export",6,52.637,14812,8,"Kg",14812
"S3","RWA","0545","Rwanda","SWE","Sweden",2021,"Gross Exp.",2,52.637,14812,8,"Kg",14812
"S3","RWA","0545","Rwanda","TZA","Tanzania",2020,"Export",6,7.898,61786,8,"Kg",61786
"S3","RWA","0545","Rwanda","TZA","Tanzania",2020,"Gross Exp.",2,7.898,61786,8,"Kg",61786
"S3","RWA","0545","Rwanda","TZA","Tanzania",2020,"Gross Imp.",1,239.703,673132,8,"Kg",673132
"S3","RWA","0545","Rwanda","TZA","Tanzania",2020,"Import",5,239.703,673132,8,"Kg",673132
"S3","RWA","0545","Rwanda","TZA","Tanzania",2021,"Export",6,34.583,125441,8,"Kg",125441
"S3","RWA","0545","Rwanda","TZA","Tanzania",2021,"Gross Exp.",2,34.583,125441,8,"Kg",125441
"S3","RWA","0545","Rwanda","TZA","Tanzania",2021,"Gross Imp.",1,1875.605,4818470,8,"Kg",4818470
"S3","RWA","0545","Rwanda","TZA","Tanzania",2021,"Import",5,1875.605,4818470,8,"Kg",4818470
"S3","RWA","0545","Rwanda","TZA","Tanzania",2022,"Gross Imp.",1,845.609,2047663,8,"Kg",2047663
"S3","RWA","0545","Rwanda","TZA","Tanzania",2022,"Import",5,845.609,2047663,8,"Kg",2047663
"S3","RWA","0545","Rwanda","UGA","Uganda",2020,"Export",6,36.426,188990,8,"Kg",188990
"S3","RWA","0545","Rwanda","UGA","Uganda",2020,"Gross Exp.",2,36.426,188990,8,"Kg",188990
"S3","RWA","0545","Rwanda","UGA","Uganda",2021,"Export",6,63.214,688560,8,"Kg",688560
"S3","RWA","0545","Rwanda","UGA","Uganda",2021,"Gross Exp.",2,63.214,688560,8,"Kg",688560
"S3","RWA","0545","Rwanda","UGA","Uganda",2022,"Export",6,112.474,1665490,8,"Kg",1665490
"S3","RWA","0545","Rwanda","UGA","Uganda",2022,"Gross Exp.",2,112.474,1665490,8,"Kg",1665490
"S3","RWA","0545","Rwanda","UGA","Uganda",2022,"Gross Imp.",1,1162.57,4792315,8,"Kg",4792315
"S3","RWA","0545","Rwanda","UGA","Uganda",2022,"Import",5,1162.57,4792315,8,"Kg",4792315
"S3","RWA","0545","Rwanda","USA","United States",2021,"Export",6,11.517,6004,8,"Kg",6004
"S3","RWA","0545","Rwanda","USA","United States",2021,"Gross Exp.",2,11.517,6004,8,"Kg",6004
"S3","RWA","0545","Rwanda","USA","United States",2022,"Gross Imp.",1,0.022,1,8,"Kg",1
"S3","RWA","0545","Rwanda","USA","United States",2022,"Import",5,0.022,1,8,"Kg",1
"S3","RWA","0545","Rwanda","WLD"," World",2020,"Export",6,4827.365,6055186.125,8,"Kg",6055186
"S3","RWA","0545","Rwanda","WLD"," World",2020,"Gross Exp.",2,4827.673,6055386.125,8,"Kg",6055386
"S3","RWA","0545","Rwanda","WLD"," World",2020,"Gross Imp.",1,283.14,781688.9,8,"Kg",781689
"S3","RWA","0545","Rwanda","WLD"," World",2020,"Import",5,283.14,781688.9,8,"Kg",781689
"S3","RWA","0545","Rwanda","WLD"," World",2020,"Re-Export",3,0.308,200,8,"Kg",200
"S3","RWA","0545","Rwanda","WLD"," World",2021,"Export",6,4265.435,4052046.6,8,"Kg",4052047
"S3","RWA","0545","Rwanda","WLD"," World",2021,"Gross Exp.",2,4265.967,4052661.4,8,"Kg",4052661
"S3","RWA","0545","Rwanda","WLD"," World",2021,"Gross Imp.",1,1918.016,4910511.4,8,"Kg",4910511
"S3","RWA","0545","Rwanda","WLD"," World",2021,"Import",5,1918.016,4910511.4,8,"Kg",4910511
"S3","RWA","0545","Rwanda","WLD"," World",2021,"Re-Export",3,0.532,614.8,8,"Kg",615
"S3","RWA","0545","Rwanda","WLD"," World",2022,"Export",6,3693.696,2852256.9,8,"Kg",2852257
"S3","RWA","0545","Rwanda","WLD"," World",2022,"Gross Exp.",2,3698.426,2859593.5,8,"Kg",2859594
"S3","RWA","0545","Rwanda","WLD"," World",2022,"Gross Imp.",1,2229.375,7207676.08,8,"Kg",7207676
"S3","RWA","0545","Rwanda","WLD"," World",2022,"Import",5,2229.375,7207676.08,8,"Kg",7207676
"S3","RWA","0545","Rwanda","WLD"," World",2022,"Re-Export",3,4.73,7336.6,8,"Kg",7337
"S3","RWA","0545","Rwanda","ZAF","South Africa",2020,"Gross Imp.",1,0.063,30,8,"Kg",30
"S3","RWA","0545","Rwanda","ZAF","South Africa",2020,"Import",5,0.063,30,8,"Kg",30
"S3","RWA","0545","Rwanda","ZAF","South Africa",2021,"Gross Imp.",1,0.146,25,8,"Kg",25
"S3","RWA","0545","Rwanda","ZAF","South Africa",2021,"Import",5,0.146,25,8,"Kg",25
"S3","RWA","0545","Rwanda","ZAF","South Africa",2022,"Gross Imp.",1,4.599,420,8,"Kg",420
"S3","RWA","0545","Rwanda","ZAF","South Africa",2022,"Import",5,4.599,420,8,"Kg",420
"S3","RWA","0545","Rwanda","ZAR","Congo, Dem. Rep.",2020,"Export",6,1237.28,4388578,8,"Kg",4388578
"S3","RWA","0545","Rwanda","ZAR","Congo, Dem. Rep.",2020,"Gross Exp.",2,1237.588,4388778,8,"Kg",4388778
"S3","RWA","0545","Rwanda","ZAR","Congo, Dem. Rep.",2020,"Gross Imp.",1,18.724,48360,8,"Kg",48360
"S3","RWA","0545","Rwanda","ZAR","Congo, Dem. Rep.",2020,"Import",5,18.724,48360,8,"Kg",48360
"S3","RWA","0545","Rwanda","ZAR","Congo, Dem. Rep.",2020,"Re-Export",3,0.308,200,8,"Kg",200
"S3","RWA","0545","Rwanda","ZAR","Congo, Dem. Rep.",2021,"Export",6,265.024,1954350,8,"Kg",1954350
"S3","RWA","0545","Rwanda","ZAR","Congo, Dem. Rep.",2021,"Gross Exp.",2,265.556,1954964.8,8,"Kg",1954965
"S3","RWA","0545","Rwanda","ZAR","Congo, Dem. Rep.",2021,"Gross Imp.",1,0.103,2155,8,"Kg",2155
"S3","RWA","0545","Rwanda","ZAR","Congo, Dem. Rep.",2021,"Import",5,0.103,2155,8,"Kg",2155
"S3","RWA","0545","Rwanda","ZAR","Congo, Dem. Rep.",2021,"Re-Export",3,0.532,614.8,8,"Kg",615
"S3","RWA","0545","Rwanda","ZAR","Congo, Dem. Rep.",2022,"Export",6,11.036,52700,8,"Kg",52700
"S3","RWA","0545","Rwanda","ZAR","Congo, Dem. Rep.",2022,"Gross Exp.",2,15.766,60036.6,8,"Kg",60037
"S3","RWA","0545","Rwanda","ZAR","Congo, Dem. Rep.",2022,"Gross Imp.",1,29.589,55852,8,"Kg",55852
"S3","RWA","0545","Rwanda","ZAR","Congo, Dem. Rep.",2022,"Import",5,29.589,55852,8,"Kg",55852
"S3","RWA","0545","Rwanda","ZAR","Congo, Dem. Rep.",2022,"Re-Export",3,4.73,7336.6,8,"Kg",7337
"S3","RWA","0546","Rwanda","ARE","United Arab Emirates",2020,"Gross Imp.",1,3.473,5741,8,"Kg",5741
"S3","RWA","0546","Rwanda","ARE","United Arab Emirates",2020,"Import",5,3.473,5741,8,"Kg",5741
"S3","RWA","0546","Rwanda","ARE","United Arab Emirates",2021,"Export",6,0.118,23.25,8,"Kg",23
"S3","RWA","0546","Rwanda","ARE","United Arab Emirates",2021,"Gross Exp.",2,0.118,23.25,8,"Kg",23
"S3","RWA","0546","Rwanda","ARE","United Arab Emirates",2021,"Gross Imp.",1,3.99,1667,8,"Kg",1667
"S3","RWA","0546","Rwanda","ARE","United Arab Emirates",2021,"Import",5,3.99,1667,8,"Kg",1667
"S3","RWA","0546","Rwanda","ARE","United Arab Emirates",2022,"Export",6,0.505,134,8,"Kg",134
"S3","RWA","0546","Rwanda","ARE","United Arab Emirates",2022,"Gross Exp.",2,0.505,134,8,"Kg",134
"S3","RWA","0546","Rwanda","ARE","United Arab Emirates",2022,"Gross Imp.",1,20.185,33578,8,"Kg",33578
"S3","RWA","0546","Rwanda","ARE","United Arab Emirates",2022,"Import",5,20.185,33578,8,"Kg",33578
"S3","RWA","0546","Rwanda","ARG","Argentina",2022,"Gross Imp.",1,0.667,312,8,"Kg",312
"S3","RWA","0546","Rwanda","ARG","Argentina",2022,"Import",5,0.667,312,8,"Kg",312
"S3","RWA","0546","Rwanda","BEL","Belgium",2020,"Export",6,0.56,75,8,"Kg",75
"S3","RWA","0546","Rwanda","BEL","Belgium",2020,"Gross Exp.",2,0.56,75,8,"Kg",75
"S3","RWA","0546","Rwanda","BEL","Belgium",2020,"Gross Imp.",1,2.325,646,8,"Kg",646
"S3","RWA","0546","Rwanda","BEL","Belgium",2020,"Import",5,2.325,646,8,"Kg",646
"S3","RWA","0546","Rwanda","BEL","Belgium",2021,"Gross Imp.",1,2.347,753,8,"Kg",753
"S3","RWA","0546","Rwanda","BEL","Belgium",2021,"Import",5,2.347,753,8,"Kg",753
"S3","RWA","0546","Rwanda","BEL","Belgium",2022,"Gross Imp.",1,1.974,652.7,8,"Kg",653
"S3","RWA","0546","Rwanda","BEL","Belgium",2022,"Import",5,1.974,652.7,8,"Kg",653
"S3","RWA","0546","Rwanda","BEN","Benin",2021,"Export",6,0.001,1,8,"Kg",1
"S3","RWA","0546","Rwanda","BEN","Benin",2021,"Gross Exp.",2,0.001,1,8,"Kg",1
"S3","RWA","0546","Rwanda","BRA","Brazil",2022,"Gross Imp.",1,70.034,22393.9,8,"Kg",22394
"S3","RWA","0546","Rwanda","BRA","Brazil",2022,"Import",5,70.034,22393.9,8,"Kg",22394
"S3","RWA","0546","Rwanda","CAN","Canada",2020,"Export",6,6.147,820,8,"Kg",820
"S3","RWA","0546","Rwanda","CAN","Canada",2020,"Gross Exp.",2,6.147,820,8,"Kg",820
"S3","RWA","0546","Rwanda","CHN","China",2021,"Gross Imp.",1,0.089,35,8,"Kg",35
"S3","RWA","0546","Rwanda","CHN","China",2021,"Import",5,0.089,35,8,"Kg",35
"S3","RWA","0546","Rwanda","CHN","China",2022,"Gross Imp.",1,0.263,153.43,8,"Kg",153
"S3","RWA","0546","Rwanda","CHN","China",2022,"Import",5,0.263,153.43,8,"Kg",153
"S3","RWA","0546","Rwanda","DEU","Germany",2022,"Export",6,0.003,1,8,"Kg",1
"S3","RWA","0546","Rwanda","DEU","Germany",2022,"Gross Exp.",2,0.003,1,8,"Kg",1
"S3","RWA","0546","Rwanda","DNK","Denmark",2020,"Gross Imp.",1,2.541,450,8,"Kg",450
"S3","RWA","0546","Rwanda","DNK","Denmark",2020,"Import",5,2.541,450,8,"Kg",450
"S3","RWA","0546","Rwanda","DNK","Denmark",2021,"Gross Imp.",1,2.787,833,8,"Kg",833
"S3","RWA","0546","Rwanda","DNK","Denmark",2021,"Import",5,2.787,833,8,"Kg",833
"S3","RWA","0546","Rwanda","DNK","Denmark",2022,"Export",6,0.216,20,8,"Kg",20
"S3","RWA","0546","Rwanda","DNK","Denmark",2022,"Gross Exp.",2,0.216,20,8,"Kg",20
"S3","RWA","0546","Rwanda","ESP","Spain",2022,"Gross Imp.",1,0.098,28,8,"Kg",28
"S3","RWA","0546","Rwanda","ESP","Spain",2022,"Import",5,0.098,28,8,"Kg",28
"S3","RWA","0546","Rwanda","GBR","United Kingdom",2021,"Export",6,0.125,35,8,"Kg",35
"S3","RWA","0546","Rwanda","GBR","United Kingdom",2021,"Gross Exp.",2,0.125,35,8,"Kg",35
"S3","RWA","0546","Rwanda","HUN","Hungary",2022,"Gross Imp.",1,0.192,72,8,"Kg",72
"S3","RWA","0546","Rwanda","HUN","Hungary",2022,"Import",5,0.192,72,8,"Kg",72
"S3","RWA","0546","Rwanda","KEN","Kenya",2020,"Gross Imp.",1,0.186,54.5,8,"Kg",55
"S3","RWA","0546","Rwanda","KEN","Kenya",2020,"Import",5,0.186,54.5,8,"Kg",55
"S3","RWA","0546","Rwanda","NGA","Nigeria",2020,"Gross Imp.",1,0.437,78,8,"Kg",78
"S3","RWA","0546","Rwanda","NGA","Nigeria",2020,"Import",5,0.437,78,8,"Kg",78
"S3","RWA","0546","Rwanda","NLD","Netherlands",2020,"Gross Imp.",1,0.256,62,8,"Kg",62
"S3","RWA","0546","Rwanda","NLD","Netherlands",2020,"Import",5,0.256,62,8,"Kg",62
"S3","RWA","0546","Rwanda","NLD","Netherlands",2021,"Gross Imp.",1,0.461,90,8,"Kg",90
"S3","RWA","0546","Rwanda","NLD","Netherlands",2021,"Import",5,0.461,90,8,"Kg",90
"S3","RWA","0546","Rwanda","NLD","Netherlands",2022,"Gross Imp.",1,0.886,162.15,8,"Kg",162
"S3","RWA","0546","Rwanda","NLD","Netherlands",2022,"Import",5,0.886,162.15,8,"Kg",162
"S3","RWA","0546","Rwanda","SAU","Saudi Arabia",2021,"Export",6,0.001,1.25,8,"Kg",1
"S3","RWA","0546","Rwanda","SAU","Saudi Arabia",2021,"Gross Exp.",2,0.001,1.25,8,"Kg",1
"S3","RWA","0546","Rwanda","TZA","Tanzania",2020,"Gross Imp.",1,7.968,15000,8,"Kg",15000
"S3","RWA","0546","Rwanda","TZA","Tanzania",2020,"Import",5,7.968,15000,8,"Kg",15000
"S3","RWA","0546","Rwanda","UGA","Uganda",2022,"Export",6,1.679,9250,8,"Kg",9250
"S3","RWA","0546","Rwanda","UGA","Uganda",2022,"Gross Exp.",2,1.679,9250,8,"Kg",9250
"S3","RWA","0546","Rwanda","UGA","Uganda",2022,"Gross Imp.",1,671.225,3152799,8,"Kg",3152799
"S3","RWA","0546","Rwanda","UGA","Uganda",2022,"Import",5,671.225,3152799,8,"Kg",3152799
"S3","RWA","0546","Rwanda","USA","United States",2021,"Export",6,3.09,318.8,8,"Kg",319
"S3","RWA","0546","Rwanda","USA","United States",2021,"Gross Exp.",2,3.09,318.8,8,"Kg",319
"S3","RWA","0546","Rwanda","USA","United States",2022,"Export",6,0.915,150,8,"Kg",150
"S3","RWA","0546","Rwanda","USA","United States",2022,"Gross Exp.",2,0.915,150,8,"Kg",150
"S3","RWA","0546","Rwanda","WLD"," World",2020,"Export",6,7.942,8895,8,"Kg",8895
"S3","RWA","0546","Rwanda","WLD"," World",2020,"Gross Exp.",2,8.052,9105,8,"Kg",9105
"S3","RWA","0546","Rwanda","WLD"," World",2020,"Gross Imp.",1,17.365,22057.5,8,"Kg",22058
"S3","RWA","0546","Rwanda","WLD"," World",2020,"Import",5,17.365,22057.5,8,"Kg",22058
"S3","RWA","0546","Rwanda","WLD"," World",2020,"Re-Export",3,0.11,210,8,"Kg",210
"S3","RWA","0546","Rwanda","WLD"," World",2021,"Export",6,4.35,4179.3,8,"Kg",4179
"S3","RWA","0546","Rwanda","WLD"," World",2021,"Gross Exp.",2,4.698,5270.5,8,"Kg",5271
"S3","RWA","0546","Rwanda","WLD"," World",2021,"Gross Imp.",1,10.317,9728,8,"Kg",9728
"S3","RWA","0546","Rwanda","WLD"," World",2021,"Import",5,10.317,9728,8,"Kg",9728
"S3","RWA","0546","Rwanda","WLD"," World",2021,"Re-Export",3,0.348,1091.2,8,"Kg",1091
"S3","RWA","0546","Rwanda","WLD"," World",2022,"Export",6,5.596,13555,8,"Kg",13555
"S3","RWA","0546","Rwanda","WLD"," World",2022,"Gross Exp.",2,7.685,16276.8,8,"Kg",16277
"S3","RWA","0546","Rwanda","WLD"," World",2022,"Gross Imp.",1,767.988,3214678.18,8,"Kg",3214678
"S3","RWA","0546","Rwanda","WLD"," World",2022,"Import",5,767.988,3214678.18,8,"Kg",3214678
"S3","RWA","0546","Rwanda","WLD"," World",2022,"Re-Export",3,2.089,2721.8,8,"Kg",2722
"S3","RWA","0546","Rwanda","ZAF","South Africa",2020,"Gross Imp.",1,0.18,26,8,"Kg",26
"S3","RWA","0546","Rwanda","ZAF","South Africa",2020,"Import",5,0.18,26,8,"Kg",26
"S3","RWA","0546","Rwanda","ZAF","South Africa",2022,"Gross Imp.",1,1.585,407,8,"Kg",407
"S3","RWA","0546","Rwanda","ZAF","South Africa",2022,"Import",5,1.585,407,8,"Kg",407
"S3","RWA","0546","Rwanda","ZAR","Congo, Dem. Rep.",2020,"Export",6,1.236,8000,8,"Kg",8000
"S3","RWA","0546","Rwanda","ZAR","Congo, Dem. Rep.",2020,"Gross Exp.",2,1.346,8210,8,"Kg",8210
"S3","RWA","0546","Rwanda","ZAR","Congo, Dem. Rep.",2020,"Re-Export",3,0.11,210,8,"Kg",210
"S3","RWA","0546","Rwanda","ZAR","Congo, Dem. Rep.",2021,"Export",6,1.014,3800,8,"Kg",3800
"S3","RWA","0546","Rwanda","ZAR","Congo, Dem. Rep.",2021,"Gross Exp.",2,1.362,4891.2,8,"Kg",4891
"S3","RWA","0546","Rwanda","ZAR","Congo, Dem. Rep.",2021,"Gross Imp.",1,0.642,6350,8,"Kg",6350
"S3","RWA","0546","Rwanda","ZAR","Congo, Dem. Rep.",2021,"Import",5,0.642,6350,8,"Kg",6350
"S3","RWA","0546","Rwanda","ZAR","Congo, Dem. Rep.",2021,"Re-Export",3,0.348,1091.2,8,"Kg",1091
"S3","RWA","0546","Rwanda","ZAR","Congo, Dem. Rep.",2022,"Export",6,2.278,4000,8,"Kg",4000
"S3","RWA","0546","Rwanda","ZAR","Congo, Dem. Rep.",2022,"Gross Exp.",2,4.367,6721.8,8,"Kg",6722
"S3","RWA","0546","Rwanda","ZAR","Congo, Dem. Rep.",2022,"Gross Imp.",1,0.876,4120,8,"Kg",4120
"S3","RWA","0546","Rwanda","ZAR","Congo, Dem. Rep.",2022,"Import",5,0.876,4120,8,"Kg",4120
"S3","RWA","0546","Rwanda","ZAR","Congo, Dem. Rep.",2022,"Re-Export",3,2.089,2721.8,8,"Kg",2722
"S3","RWA","0548","Rwanda","ARE","United Arab Emirates",2020,"Gross Imp.",1,0.057,100,8,"Kg",100
"S3","RWA","0548","Rwanda","ARE","United Arab Emirates",2020,"Import",5,0.057,100,8,"Kg",100
"S3","RWA","0548","Rwanda","ARE","United Arab Emirates",2021,"Gross Imp.",1,0.029,50,8,"Kg",50
"S3","RWA","0548","Rwanda","ARE","United Arab Emirates",2021,"Import",5,0.029,50,8,"Kg",50
"S3","RWA","0548","Rwanda","ARE","United Arab Emirates",2022,"Gross Imp.",1,0.605,135,8,"Kg",135
"S3","RWA","0548","Rwanda","ARE","United Arab Emirates",2022,"Import",5,0.605,135,8,"Kg",135
"S3","RWA","0548","Rwanda","BEL","Belgium",2020,"Export",6,5.673,890,8,"Kg",890
"S3","RWA","0548","Rwanda","BEL","Belgium",2020,"Gross Exp.",2,5.673,890,8,"Kg",890
"S3","RWA","0548","Rwanda","BEL","Belgium",2020,"Gross Imp.",1,193.063,5793,8,"Kg",5793
"S3","RWA","0548","Rwanda","BEL","Belgium",2020,"Import",5,193.063,5793,8,"Kg",5793
"S3","RWA","0548","Rwanda","BEL","Belgium",2021,"Export",6,257.597,1483415.873,8,"Kg",1483416
"S3","RWA","0548","Rwanda","BEL","Belgium",2021,"Gross Exp.",2,257.597,1483415.873,8,"Kg",1483416
"S3","RWA","0548","Rwanda","BEL","Belgium",2021,"Gross Imp.",1,109.462,3490,8,"Kg",3490
"S3","RWA","0548","Rwanda","BEL","Belgium",2021,"Import",5,109.462,3490,8,"Kg",3490
"S3","RWA","0548","Rwanda","BEL","Belgium",2022,"Export",6,2.468,1886.3,8,"Kg",1886
"S3","RWA","0548","Rwanda","BEL","Belgium",2022,"Gross Exp.",2,2.468,1886.3,8,"Kg",1886
"S3","RWA","0548","Rwanda","BEL","Belgium",2022,"Gross Imp.",1,65.812,3269,8,"Kg",3269
"S3","RWA","0548","Rwanda","BEL","Belgium",2022,"Import",5,65.812,3269,8,"Kg",3269
"S3","RWA","0548","Rwanda","BEN","Benin",2020,"Export",6,0.168,100,8,"Kg",100
"S3","RWA","0548","Rwanda","BEN","Benin",2020,"Gross Exp.",2,0.168,100,8,"Kg",100
"S3","RWA","0548","Rwanda","CAN","Canada",2020,"Export",6,0.968,100,8,"Kg",100
"S3","RWA","0548","Rwanda","CAN","Canada",2020,"Gross Exp.",2,0.968,100,8,"Kg",100
"S3","RWA","0548","Rwanda","CAN","Canada",2021,"Export",6,9.084,5665,8,"Kg",5665
"S3","RWA","0548","Rwanda","CAN","Canada",2021,"Gross Exp.",2,9.084,5665,8,"Kg",5665
"S3","RWA","0548","Rwanda","CAN","Canada",2022,"Export",6,10.618,2320,8,"Kg",2320
"S3","RWA","0548","Rwanda","CAN","Canada",2022,"Gross Exp.",2,10.618,2320,8,"Kg",2320
"S3","RWA","0548","Rwanda","CHN","China",2020,"Export",6,0.036,12,8,"Kg",12
"S3","RWA","0548","Rwanda","CHN","China",2020,"Gross Exp.",2,0.036,12,8,"Kg",12
"S3","RWA","0548","Rwanda","CHN","China",2021,"Gross Imp.",1,0.062,168,8,"Kg",168
"S3","RWA","0548","Rwanda","CHN","China",2021,"Import",5,0.062,168,8,"Kg",168
"S3","RWA","0548","Rwanda","CHN","China",2022,"Gross Imp.",1,1.087,1159,8,"Kg",1159
"S3","RWA","0548","Rwanda","CHN","China",2022,"Import",5,1.087,1159,8,"Kg",1159
"S3","RWA","0548","Rwanda","COG","Congo, Rep.",2020,"Export",6,0.541,1000,8,"Kg",1000
"S3","RWA","0548","Rwanda","COG","Congo, Rep.",2020,"Gross Exp.",2,0.541,1000,8,"Kg",1000
"S3","RWA","0548","Rwanda","CZE","Czech Republic",2022,"Export",6,0.883,105,8,"Kg",105
"S3","RWA","0548","Rwanda","CZE","Czech Republic",2022,"Gross Exp.",2,0.883,105,8,"Kg",105
"S3","RWA","0548","Rwanda","DEU","Germany",2022,"Gross Imp.",1,0.601,72,8,"Kg",72
"S3","RWA","0548","Rwanda","DEU","Germany",2022,"Import",5,0.601,72,8,"Kg",72
"S3","RWA","0548","Rwanda","GBR","United Kingdom",2020,"Export",6,1.335,897,8,"Kg",897
"S3","RWA","0548","Rwanda","GBR","United Kingdom",2020,"Gross Exp.",2,1.335,897,8,"Kg",897
"S3","RWA","0548","Rwanda","GBR","United Kingdom",2021,"Export",6,7.113,3101.5,8,"Kg",3102
"S3","RWA","0548","Rwanda","GBR","United Kingdom",2021,"Gross Exp.",2,7.113,3101.5,8,"Kg",3102
"S3","RWA","0548","Rwanda","GBR","United Kingdom",2022,"Export",6,0.447,72,8,"Kg",72
"S3","RWA","0548","Rwanda","GBR","United Kingdom",2022,"Gross Exp.",2,0.447,72,8,"Kg",72
"S3","RWA","0548","Rwanda","HKG","Hong Kong, China",2021,"Gross Imp.",1,0.009,4,8,"Kg",4
"S3","RWA","0548","Rwanda","HKG","Hong Kong, China",2021,"Import",5,0.009,4,8,"Kg",4
"S3","RWA","0548","Rwanda","HKG","Hong Kong, China",2022,"Gross Imp.",1,0.026,51,8,"Kg",51
"S3","RWA","0548","Rwanda","HKG","Hong Kong, China",2022,"Import",5,0.026,51,8,"Kg",51
"S3","RWA","0548","Rwanda","IND","India",2020,"Gross Imp.",1,0.061,60,8,"Kg",60
"S3","RWA","0548","Rwanda","IND","India",2020,"Import",5,0.061,60,8,"Kg",60
"S3","RWA","0548","Rwanda","IND","India",2021,"Gross Imp.",1,0.35,315,8,"Kg",315
"S3","RWA","0548","Rwanda","IND","India",2021,"Import",5,0.35,315,8,"Kg",315
"S3","RWA","0548","Rwanda","JPN","Japan",2021,"Gross Imp.",1,0.022,4,8,"Kg",4
